Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,3471.7420237834885
NCF30,OUT027,1862.8362015586063
FDK03,OUT035,3867.80692752729
FDT45,OUT017,739.9259958034927
NCC54,OUT027,3762.584319639933
FDP08,OUT018,2625.9482249531175
FDU44,OUT046,2584.296085864924
DRG39,OUT035,825.1176961755918
FDU32,OUT049,2077.942475280579
FDY27,OUT049,3093.6966058701983
NCP54,OUT013,2181.0478951403784
NCZ41,OUT049,1910.2351659231426
DRL49,OUT013,2416.1117023613297
FDI05,OUT018,772.8466179902935
FDY56,OUT045,3460.7894366703695
DRC13,OUT013,2263.8957826953338
NCV29,OUT017,2864.681593103498
FDR24,OUT049,1346.2447648842535
FDZ34,OUT018,2809.948940460832
FDP37,OUT035,1510.447502656778
FDX08,OUT027,3184.7756383952437
FDS57,OUT045,1950.6926511876009
NCG18,OUT049,1749.2217332309992
FDK25,OUT018,2062.705508304589
FDH53,OUT049,1400.962440939471
DRI59,OUT018,3447.297287771282
FDA52,OUT046,2461.9682281372407
FDT20,OUT010,579.3502877035098
FDE36,OUT019,2668.623071797101
FDI24,OUT017,2542.9899448100805
FDB28,OUT018,2853.4934559952417
FDV11,OUT017,2570.450552170292
FDP01,OUT046,2370.5294766475163
FDD34,OUT027,2915.0645535272415
FDJ50,OUT027,1177.0326206526443
FDZ44,OUT013,2136.0016970845572
DRO59,OUT035,1143.699188501134
DRB48,OUT045,703.1730093834703
FDR21,OUT018,2525.0166283585604
NCE42,OUT010,3820.8198432831996
FDO23,OUT046,1061.992965584188
NCE30,OUT018,2978.5329642388715
FDQ22,OUT035,630.4079843327781
FDY01,OUT045,1261.2709017956295
FDS08,OUT017,2717.064285669305
FDG28,OUT018,3780.3637340831992
FDQ51,OUT018,784.8983226308883
FDB05,OUT017,3719.783675354156
FDO56,OUT049,1899.7324468822771
FDE02,OUT018,1591.088422335055
FDN45,OUT017,3068.4356062831794
FDS09,OUT013,853.1985337542355
NCA54,OUT018,2776.5836972359975
FDP09,OUT010,3308.164942394207
FDC53,OUT045,1757.4321019116032
NCM55,OUT017,2752.385721863564
FDL09,OUT018,2149.7367247204347
FDA11,OUT019,1573.8653824105277
FDA50,OUT045,1287.6126787905123
FDC23,OUT017,2842.053225422711
FDE22,OUT049,2633.477447532794
FDD23,OUT046,3012.9089994723836
NCA29,OUT049,2855.102838246432
FDK38,OUT046,2386.5567979493135
DRC13,OUT046,2075.046450850703
NCP43,OUT049,2899.4382513685487
FDX28,OUT049,1294.2918890853653
FDF08,OUT049,1367.2409034806224
FDZ33,OUT046,2158.813074291611
FDD10,OUT049,2804.2471206388946
FDO58,OUT017,2476.039769886407
FDI50,OUT017,3637.5416750751647
FDO58,OUT045,2596.826731548972
FDX08,OUT013,3157.5996408964274
NCK17,OUT010,642.5736181932625
FDF39,OUT035,4192.922284509714
FDU45,OUT010,1746.3419540075483
NCJ18,OUT018,1224.1762318998044
DRC27,OUT019,3846.2537687688273
DRC25,OUT035,1365.1496483489354
FDU59,OUT035,2312.381772260156
FDU28,OUT035,3124.3213213451672
NCP30,OUT046,742.5876062379721
FDB39,OUT018,823.4715039246803
FDE41,OUT013,1513.862449554701
DRH11,OUT010,628.0326449167151
FDA58,OUT045,3462.8500732390166
FDU50,OUT046,1796.5322924153006
FDM34,OUT013,2116.60603560428
FDM44,OUT027,1913.766781762988
FDR39,OUT045,2673.9470461006968
FDM25,OUT045,2707.318968626325
FDQ49,OUT049,2491.000436100705
DRH25,OUT018,847.7758820548988
FDM09,OUT027,2743.589203651427
FDL44,OUT019,2880.9510923996386
NCR42,OUT018,482.8868805282036
DRL59,OUT046,1000.056394782172
FDX43,OUT013,2718.6803306131005
DRK47,OUT010,3364.3011730951657
FDU48,OUT018,1901.471316755138
FDY12,OUT045,389.4826767339655
NCN43,OUT018,2018.3567937568114
NCM55,OUT018,2686.379018369207
FDQ21,OUT027,2384.6308935711277
FDX13,OUT035,3932.7776050479806
NCK30,OUT027,4143.090307668124
FDG20,OUT049,2421.43181082722
DRG27,OUT017,326.5458512886689
FDY14,OUT018,3955.0363875123985
FDP59,OUT035,1502.1734616055073
FDU60,OUT017,2758.2204496114864
NCC18,OUT019,1743.8310756684914
DRJ39,OUT017,3357.059340272557
FDS07,OUT049,1589.6970857626402
FDM08,OUT027,3694.4147438128857
FDP51,OUT045,1714.1932272848353
FDU16,OUT035,1178.719296193638
FDH12,OUT013,1730.1767637184712
DRE48,OUT010,3234.990078838782
NCL42,OUT027,4094.6245849989064
FDR21,OUT045,2657.5900588996665
NCW29,OUT035,2114.570835865048
FDO11,OUT013,4237.650308163586
NCM31,OUT049,2143.7250505488373
FDV35,OUT019,1870.7316847975562
FDF58,OUT017,1074.66544824206
NCE43,OUT049,2442.0064943225043
FDA02,OUT035,2305.1010261628508
DRL37,OUT010,555.8431179498511
FDR24,OUT018,1244.2701317661413
FDW59,OUT049,1464.5549827388895
FDS22,OUT049,839.9360708924432
FDW24,OUT017,798.2644977619602
FDU24,OUT035,1078.1626261158672
FDA21,OUT027,3211.366422045703
FDH58,OUT027,2121.242862758867
FDW36,OUT018,1503.4664528118374
FDI45,OUT027,2994.954420058217
FDU01,OUT018,2989.8651142196068
FDF35,OUT027,1471.456000308095
FDU43,OUT019,3708.8981278142637
FDE24,OUT019,1972.368969825373
FDK50,OUT049,2712.9794490687127
FDG31,OUT045,1043.7721644763442
FDC60,OUT045,1159.0479239617634
FDL36,OUT013,1484.9244881409577
FDP21,OUT013,3308.3481249459546
FDW16,OUT045,1427.024882323025
FDX02,OUT017,3390.008989965798
FDQ58,OUT027,2799.150082948887
FDT51,OUT046,1982.5256927299997
FDD59,OUT049,1214.6521207243059
NCM42,OUT018,1744.3494587676687
FDA57,OUT018,545.6800819547607
FDZ48,OUT035,1921.1167064548172
FDE46,OUT045,2502.762973259207
NCZ30,OUT019,2139.816531289045
FDB56,OUT017,2781.8574988625187
FDA25,OUT027,1785.532447253685
FDD20,OUT013,2380.4964290610114
FDL25,OUT013,1317.9657559553052
NCO18,OUT049,2919.805791326464
FDJ45,OUT017,338.89675429952695
FDR12,OUT035,2718.8499848090323
NCF19,OUT010,753.0097014452076
FDK25,OUT046,2192.73335113332
NCR17,OUT046,1983.6159137208342
FDC52,OUT046,2639.59853018817
NCA54,OUT017,2802.1951961336636
FDR45,OUT010,3813.318888875474
NCM19,OUT049,1824.4016333690815
FDF39,OUT027,4488.276059373198
FDX23,OUT049,1677.8262690368028
FDD58,OUT027,1749.6903282648636
FDX28,OUT013,1474.3227287973605
NCD31,OUT013,2905.766515301304
FDU57,OUT018,2104.2737164164064
FDI27,OUT046,822.4066584684006
NCM42,OUT046,1893.871359925688
FDD32,OUT027,1544.7366729200003
FDI34,OUT013,3635.7452316332165
NCM29,OUT049,2223.810682905754
FDG46,OUT018,1767.7792787469189
DRC01,OUT010,943.7250024378918
FDB15,OUT027,3955.3748653529
NCA17,OUT027,2602.432729563385
FDF10,OUT046,1883.8691063388796
FDR26,OUT027,3058.6714454947614
FDI02,OUT049,1482.3332927245392
NCM54,OUT010,1862.58901685612
FDF14,OUT013,2700.499075767406
FDJ33,OUT010,1528.2483132090201
FDM20,OUT035,3878.1874141252883
FDC03,OUT027,3194.513181661747
NCX05,OUT046,1663.5592348733226
NCM41,OUT027,1735.428095329171
NCU29,OUT010,2427.6708520451684
FDQ59,OUT017,1222.578240024559
FDH46,OUT010,1589.7622742900458
FDH09,OUT013,973.2003314171379
NCD06,OUT045,503.9972796974507
FDC15,OUT035,1792.981738481103
DRD37,OUT027,1102.7582073076264
FDT28,OUT027,2506.9868503495163
FDR28,OUT027,2899.5317980083637
FDT38,OUT017,1209.1868948358788
FDV34,OUT027,1583.7774514271296
FDY52,OUT035,1213.6120628813405
FDB34,OUT013,1639.9908823464611
DRL23,OUT018,1678.4817458863145
DRB24,OUT046,2634.894050065577
FDJ50,OUT046,1061.861970614711
FDQ49,OUT035,2391.480392656056
FDP20,OUT035,1896.4104607269728
FDV19,OUT027,2787.58430797264
NCR54,OUT045,2862.822442176446
FDO09,OUT010,3406.7297650160363
FDS57,OUT018,1880.2592693216102
FDN10,OUT049,1900.0108295570462
FDV23,OUT049,1758.1420609728666
FDY28,OUT049,2955.492593271545
DRG51,OUT013,2921.848494868005
FDD45,OUT019,994.2969564949235
NCL18,OUT027,2719.3550588663093
NCM29,OUT013,2397.9918860200087
FDF17,OUT027,3334.6795242540975
FDE22,OUT017,2562.230980107248
FDQ22,OUT017,585.3412535620155
FDS01,OUT013,3165.530148567188
FDW35,OUT027,1068.9337140202006
FDJ33,OUT046,1858.6397679961337
NCF54,OUT035,2637.2173074769635
FDE09,OUT013,2074.943649547091
NCE06,OUT045,2372.323095429667
DRH49,OUT049,1377.679233369956
FDY43,OUT045,2428.7539015948532
NCT05,OUT017,4051.541774179266
FDZ34,OUT045,2912.927969442997
FDL38,OUT017,1452.311713089166
FDZ31,OUT017,2598.988661625477
FDR14,OUT035,290.6976775285766
NCN54,OUT049,1357.3948955552223
NCC42,OUT027,2439.861177083483
FDK08,OUT017,1739.493861634266
FDP59,OUT013,1782.406579619139
FDV22,OUT035,2594.2513444311408
FDD33,OUT035,3367.8232515568925
DRE60,OUT027,3293.2419732462076
FDK52,OUT046,3450.6004974000098
FDA02,OUT017,2302.207816363738
FDM56,OUT049,1635.433903542722
FDE57,OUT035,2262.2629340333224
FDM32,OUT045,1475.5873347460074
NCQ30,OUT027,2227.9341040353283
FDQ27,OUT027,2097.59474771623
FDT60,OUT027,2069.743298716454
FDU43,OUT049,3720.940912447797
NCO55,OUT035,1453.271511806117
FDG02,OUT045,3184.750699981836
FDJ28,OUT013,3315.4057577168896
FDP40,OUT045,1863.903739546873
FDJ38,OUT045,3044.8054031843676
NCC54,OUT017,3461.336947866399
NCZ41,OUT046,1922.5060270719478
FDK38,OUT019,2778.211827803927
FDU52,OUT013,2597.5673299941227
FDC40,OUT046,1173.756686900564
NCR30,OUT017,952.7663585456976
NCN18,OUT017,1357.724953448167
FDB50,OUT035,728.037513149291
FDG04,OUT013,3341.3344814490447
FDR26,OUT035,2729.0765421064098
NCT17,OUT018,2894.860009311662
FDX35,OUT027,3644.278284343429
FDS12,OUT046,1517.8771131045214
NCZ29,OUT027,2104.167871575133
FDB38,OUT010,2556.439381952121
FDP12,OUT013,825.7313429171772
FDP22,OUT046,642.341005356433
FDS26,OUT018,3757.6400983586645
FDR52,OUT046,2950.2735355125296
DRJ13,OUT046,2529.9711189603986
FDU48,OUT027,2252.831376254737
FDE29,OUT035,519.4498946294188
NCT29,OUT049,1879.6055157365663
DRK37,OUT018,2922.2014491995797
FDK55,OUT046,1514.3169960333908
FDR07,OUT046,1394.8407251300632
FDO21,OUT027,3926.9882493840087
FDK46,OUT049,4124.216611330874
FDB12,OUT045,1391.2262795055249
FDT31,OUT027,3354.8579687739657
FDJ33,OUT045,1790.7985942751584
FDC26,OUT027,1605.3030566424786
NCQ02,OUT045,3133.063182890317
FDP08,OUT010,2405.8472623444104
FDB11,OUT027,3715.241531272819
FDV55,OUT013,2438.8752012609366
FDW20,OUT049,2011.4176265017668
NCJ18,OUT019,1041.6302949544843
FDC41,OUT018,762.7818829154239
FDE14,OUT027,1902.157662378242
FDG35,OUT013,3094.6778629758046
FDF45,OUT035,1009.3639218839126
FDS19,OUT027,1381.5159061654922
FDS58,OUT019,2779.9059385494547
FDA26,OUT017,3293.080588549801
FDM32,OUT049,1502.7284809937628
FDL45,OUT046,2083.8494835714628
FDZ55,OUT049,2685.8813565406817
FDY37,OUT049,2334.0521237579087
FDO46,OUT046,3231.065744220992
FDQ60,OUT046,1705.930807407869
FDA19,OUT018,1944.0036975292496
FDL15,OUT046,2464.4971080576397
FDM10,OUT018,3080.8699339722807
NCL05,OUT017,567.249000604781
DRK49,OUT010,657.4170756005224
NCE18,OUT027,4290.392313738692
FDG40,OUT049,618.8971574688039
DRI59,OUT045,3528.083795542527
FDK28,OUT035,3945.8575255090145
NCD06,OUT019,393.9293386140416
FDO11,OUT019,4130.165306959101
FDK27,OUT046,2131.4396233088482
FDT43,OUT027,1152.5730610606952
FDD38,OUT018,1666.5718247913137
FDA16,OUT049,3583.0187781133645
FDL14,OUT027,2720.9561426238615
NCM17,OUT049,657.3631169859436
FDD20,OUT045,2060.310716347769
FDA40,OUT045,1588.9504949150614
FDL43,OUT045,1334.1743272175627
FDV15,OUT045,1180.8019492916428
FDE52,OUT046,1572.5841752928281
NCL17,OUT010,2044.3924930614921
NCJ31,OUT045,3098.2217294881048
FDR60,OUT045,850.8165510075232
NCA18,OUT035,1767.2001829311448
FDS21,OUT027,1353.9447055093115
FDW09,OUT035,1300.5105660333247
FDL26,OUT035,2581.0543546460394
FDS47,OUT018,912.8007290594214
FDC39,OUT046,2829.164538754845
FDT51,OUT035,1892.7554627350837
FDK40,OUT035,4243.028507826919
NCG19,OUT045,3194.325020211316
FDZ07,OUT046,825.213370577414
FDF08,OUT027,1554.823138136162
FDO04,OUT013,1153.6579471055702
FDK41,OUT018,843.0340868001804
FDP15,OUT049,3864.330106858233
NCD43,OUT018,1716.0128963645802
NCP18,OUT013,2632.1400750255343
FDZ51,OUT046,1761.5641721063184
DRH13,OUT035,1809.1297970655796
FDF38,OUT045,739.4460444730212
NCI43,OUT045,837.2843112099108
FDM38,OUT027,891.7770564342354
FDS03,OUT013,1112.4910260077304
DRJ47,OUT017,2602.401127282159
FDT50,OUT010,1016.2040970948074
FDV02,OUT046,2692.7132346178223
NCG18,OUT017,1660.916286388554
FDW52,OUT046,2690.222191391469
FDS40,OUT035,683.7659167733909
FDN31,OUT017,2817.6463629130703
FDA37,OUT045,1927.6001347607598
FDA15,OUT046,4146.493936497838
FDL39,OUT046,2818.493215544204
FDJ53,OUT045,1822.150656812566
FDX22,OUT013,3652.6420317331686
NCZ42,OUT045,3917.6451213677683
FDD56,OUT027,2744.701172115594
FDD40,OUT017,3070.4943388899665
FDS50,OUT013,3603.158264133879
NCN14,OUT013,3277.500958360186
FDT15,OUT013,3106.0358494165266
NCS18,OUT027,1958.6061575576023
NCO26,OUT010,1521.3801530862947
FDF58,OUT018,1044.1738635082656
NCB19,OUT013,1410.701979122612
FDH26,OUT017,2165.990127928475
DRB24,OUT027,2755.536117152922
FDA49,OUT018,1143.7656927725766
FDB32,OUT045,1568.2046848041828
FDI36,OUT017,3233.050092575966
NCA17,OUT010,2224.6929289644904
FDH22,OUT013,1807.1488702661445
NCM26,OUT018,2481.433850135367
FDT15,OUT027,3131.100521982924
FDB16,OUT018,1312.01409429677
NCP54,OUT027,2230.6844793105665
FDJ36,OUT013,1440.205561702016
FDO28,OUT045,1808.8151500428285
FDU09,OUT013,1008.384747679971
FDF29,OUT017,2066.404911614409
FDY08,OUT013,1873.1617405528414
DRJ59,OUT018,627.460573003722
FDT23,OUT027,1363.668531402709
FDU15,OUT018,596.0804415844723
FDT47,OUT013,1877.1925798905359
FDI53,OUT019,3003.9189615954056
FDR59,OUT018,3928.259895144154
FDD53,OUT035,611.0905323695624
FDY51,OUT017,3224.5111049475963
FDT04,OUT049,349.5441056471718
FDU51,OUT049,2550.224064108628
FDG14,OUT035,2361.964565454982
NCU06,OUT045,3469.2884949853797
DRG25,OUT046,3127.9809651830074
DRH49,OUT035,1354.5801293558543
FDN15,OUT035,2267.865686042238
FDL43,OUT018,1214.4663923502594
NCT18,OUT049,2838.425800275829
NCB31,OUT013,4009.4909331357157
FDK57,OUT035,1711.4717801021216
FDY04,OUT019,2668.254203297929
NCP54,OUT046,2021.8656923830968
FDF41,OUT013,3658.7270858691154
FDM01,OUT045,1855.1273940170431
FDW03,OUT045,1786.3388690081374
FDF28,OUT045,1956.2728868643899
FDY37,OUT017,2231.622208606106
FDQ03,OUT017,3496.8015595826837
FDP51,OUT027,1950.4708273373944
FDJ40,OUT017,1661.1947470191699
FDC32,OUT049,1245.5484405596071
DRI49,OUT027,907.6994400766234
NCW54,OUT017,613.9332089100499
FDF09,OUT017,731.0497928523
FDP45,OUT018,3890.103402015182
DRJ23,OUT018,2832.922477509441
FDS59,OUT017,1682.8316605603868
FDY08,OUT046,1710.3427646683485
FDX16,OUT049,2248.7059327391726
FDY16,OUT018,2564.3330679958854
FDK32,OUT035,2567.2677591749125
FDQ22,OUT013,890.2576279628884
NCC31,OUT018,2504.5732614381377
FDG58,OUT049,2288.3516893474807
DRF48,OUT013,3192.2719212212287
DRH36,OUT049,1242.8310068878018
NCR30,OUT035,1012.9840989137083
FDB03,OUT019,2999.6303387768457
FDZ28,OUT027,2199.0391662688016
FDR35,OUT017,3165.7258665841837
DRD15,OUT027,3838.547653065285
FDJ33,OUT019,1700.653619777524
FDA56,OUT010,2114.058166589308
FDP56,OUT046,860.5843038029889
NCT30,OUT046,705.1862594169288
FDK15,OUT017,1287.8053674734256
FDH44,OUT018,2389.666578812503
FDV01,OUT013,2426.1662715071798
DRG03,OUT017,2247.8270599009084
FDG50,OUT027,1793.0768726978276
FDR16,OUT010,2881.905609874935
FDZ60,OUT046,1394.5890628629168
DRG03,OUT045,2345.5531871201056
FDS56,OUT018,4118.850192846785
FDU33,OUT045,351.3284561472283
DRD27,OUT035,1605.00374630254
FDW22,OUT046,3798.2859291768036
DRA24,OUT045,2558.1591517925553
FDF38,OUT049,761.9136400027201
FDX48,OUT013,2643.577387917212
FDS58,OUT018,2568.024169144119
FDC32,OUT046,1265.8736397060784
NCQ29,OUT045,3846.049604738884
DRK39,OUT018,1249.6148142696948
NCS38,OUT017,1555.309791308995
DRO47,OUT013,1690.0183984648902
DRG27,OUT027,647.3488701195347
FDC57,OUT027,3205.228366676096
FDS55,OUT046,2253.358555789975
NCJ06,OUT018,1803.4235691639878
FDO01,OUT019,2320.499797831446
NCM55,OUT045,2809.5787156244514
FDC52,OUT049,2618.351613560313
FDQ15,OUT045,748.5341560678571
NCT30,OUT027,841.4523857434615
NCR42,OUT027,792.9648742088539
FDD28,OUT035,1115.7944557357005
FDQ34,OUT049,1175.760948885607
FDZ12,OUT027,2225.6995700470834
DRE13,OUT019,1585.9037129560056
NCN07,OUT019,2269.06874902076
FDM28,OUT035,2801.285887559745
FDI10,OUT017,2504.9627392234943
FDQ25,OUT013,2990.8416693024446
FDA38,OUT010,3903.8185225910674
DRI13,OUT049,3543.44843802946
FDY20,OUT027,1501.4656022508898
NCZ53,OUT035,3031.2622606709156
NCM31,OUT013,2349.8333393471876
DRB01,OUT017,2767.4508004981144
DRF37,OUT046,3981.196821209549
NCF42,OUT049,2249.0473090410196
FDF16,OUT018,2096.344357777598
FDB41,OUT013,703.7686383640175
FDR34,OUT013,3886.975188182998
FDR15,OUT018,2431.2734021727774
NCV42,OUT019,1957.870418188264
FDW51,OUT035,3120.906680714321
FDU36,OUT017,1504.4900878633089
FDX60,OUT049,1158.231052106079
FDY03,OUT035,1592.0076323936264
FDW55,OUT045,4005.144466295562
FDT01,OUT010,2207.622583763965
FDG58,OUT013,2467.967001475259
FDK21,OUT017,4037.035469038874
NCS41,OUT019,2886.396481726948
FDS10,OUT045,2868.6751189083952
NCT53,OUT046,2696.491656055292
FDJ28,OUT018,3013.118972938333
FDX44,OUT045,1420.4020150538454
FDT20,OUT018,555.7058547445158
FDO44,OUT017,1477.6351791381094
NCX17,OUT049,3372.9284772762403
FDY01,OUT017,1208.622197481156
FDJ12,OUT027,3557.3010598974106
DRK35,OUT018,403.38061171314985
FDD47,OUT019,1962.7982648162324
NCM53,OUT035,1588.440068736134
FDO45,OUT013,1623.6166735156876
NCM42,OUT010,1813.9397446805488
FDE04,OUT046,3061.6758775844974
NCI30,OUT027,4066.0284751176223
FDZ19,OUT013,2774.355505630814
FDW57,OUT013,2707.039851051919
FDA25,OUT013,2009.1615742205722
FDT22,OUT046,722.9955787667313
FDP51,OUT013,1897.642672092421
FDD48,OUT027,2138.31446908991
FDY39,OUT035,2884.1413801265517
FDO48,OUT010,3532.0658741470907
FDD23,OUT027,3139.8550404121415
DRN35,OUT027,720.9168848333175
FDT01,OUT035,2703.702455311148
FDC20,OUT010,965.4800558540628
DRJ35,OUT035,975.1834007342441
FDB32,OUT046,1607.3340200971652
FDL24,OUT046,2902.9785021213356
NCV42,OUT035,1852.2837786751224
FDZ46,OUT046,1718.7381990975155
FDC15,OUT013,2028.2721196110106
FDD08,OUT019,771.2342033218738
FDY50,OUT049,1695.6909799611713
FDD36,OUT013,2193.8711496631913
FDG57,OUT027,896.7600489107645
FDL21,OUT018,718.734732173576
FDN16,OUT027,1770.962459967126
FDJ09,OUT027,909.0554879615593
FDS01,OUT010,2955.668055669834
FDV33,OUT017,4116.764747599558
DRE12,OUT017,1666.4539833067429
FDR07,OUT013,1549.4977384255726
FDP48,OUT010,2850.488104127744
NCB55,OUT035,358.10140388343643
FDQ08,OUT013,1261.9143995048726
FDR34,OUT035,3708.387909659057
FDO33,OUT046,1632.559792962733
FDP13,OUT045,244.27974380752494
FDX12,OUT049,4032.74286128092
NCT06,OUT049,2666.1669324278155
FDR16,OUT019,3798.931268493943
FDE36,OUT046,2728.157662337617
FDZ36,OUT049,2896.7726021183116
FDV13,OUT045,1449.4769241264257
NCZ17,OUT035,409.3310077274364
FDU56,OUT045,2868.341199560342
FDM09,OUT035,2486.9232028260885
FDV02,OUT017,2544.6066577670827
FDS34,OUT018,1506.3182922482047
FDA11,OUT049,1590.0381947858623
FDP09,OUT017,3271.7419906523755
FDB29,OUT027,2011.3578672759504
FDT19,OUT017,2887.525994938558
DRH15,OUT017,371.40542415429445
FDY38,OUT046,3404.412179438019
FDF14,OUT027,2709.677789272755
FDN48,OUT010,1242.6722425200533
FDQ12,OUT013,3876.5538506160156
NCJ43,OUT045,2840.7044585377553
FDE17,OUT019,2407.837545821694
FDB05,OUT035,3753.771475039881
FDH10,OUT045,2967.7736911118263
NCR06,OUT017,766.6097888391159
FDU32,OUT018,1932.6540266790398
FDD56,OUT049,2494.5773113936193
FDO36,OUT018,2570.7723683737677
FDH16,OUT010,1326.6666032600406
FDX10,OUT018,160.53282121447046
FDZ37,OUT017,1470.086922355862
FDU31,OUT010,3508.104256758739
DRC49,OUT049,2209.7656816473936
FDL15,OUT045,2368.9238614400274
FDN32,OUT019,3366.3418087091886
DRH59,OUT027,1355.0348017664
NCU29,OUT049,2485.355921176739
FDR37,OUT019,3330.4572140895616
FDS14,OUT018,2386.3698671886486
FDU02,OUT027,3547.4845451480214
FDJ08,OUT035,2718.7826873464182
NCZ06,OUT045,3725.207048900742
FDO31,OUT049,1442.6285943693656
FDH31,OUT018,1623.3032509350705
FDS58,OUT017,2578.1282126286715
NCA53,OUT027,1179.9541882025078
FDF50,OUT046,3430.2020277098127
NCW42,OUT049,3449.006134542491
NCQ17,OUT045,2149.263592171268
FDK51,OUT018,4191.29716468546
NCW41,OUT010,2589.2749503909763
NCR29,OUT017,798.3056513660304
FDB08,OUT019,2695.070161906384
FDA40,OUT027,1354.2724855866509
FDL14,OUT018,2474.6378464474765
FDB47,OUT046,3235.148203351484
FDO03,OUT035,3612.6237294304265
DRK13,OUT019,2634.5853035509863
FDX13,OUT010,3826.9012679726293
FDF52,OUT046,2871.7089888581577
FDT11,OUT013,3282.760036304546
FDB08,OUT013,2973.1538900485393
FDQ28,OUT018,2555.351532540015
FDD29,OUT045,4093.584009160084
NCQ29,OUT027,4078.4927612798165
NCO02,OUT013,1128.4106818201108
FDR56,OUT010,2560.9975616055635
NCM54,OUT049,1965.0756864387804
FDP51,OUT035,1631.3832445884655
FDT38,OUT013,1461.814209833883
FDZ20,OUT018,3912.63185417408
FDJ53,OUT013,2006.9803004046043
